task_type,task_id,tool,timestamp,precision,recall,f1
B,taskB_bh7rnbwpq,with_tool,2025-07-16T04:33:19.435986+00:00,0.0,0.0,0.0
B,taskB_bh7rnbwpq,with_tool,2025-07-16T04:34:19.427366+00:00,0.0,0.0,0.0
B,taskB_bh7rnbwpq,with_tool,2025-07-16T04:35:19.427965+00:00,0.0,0.0,0.0
B,taskB_bh7rnbwpq,with_tool,2025-07-16T04:36:19.431722+00:00,0.0,0.0,0.0
B,taskB_bh7rnbwpq,with_tool,2025-07-16T04:37:19.427577+00:00,0.0,0.0,0.0
B,taskB_bh7rnbwpq,with_tool,2025-07-16T04:38:19.428676+00:00,0.0,0.0,0.0
B,taskB_bh7rnbwpq,with_tool,2025-07-16T04:39:19.428698+00:00,0.0,0.0,0.0
B,taskB_bh7rnbwpq,with_tool,2025-07-16T04:40:19.431032+00:00,0.0,0.0,0.0
B,taskB_bh7rnbwpq,with_tool,2025-07-16T04:41:20.392342+00:00,0.0,0.0,0.0
B,taskB_bh7rnbwpq,with_tool,2025-07-16T04:42:21.389953+00:00,0.0,0.0,0.0
B,taskB_bh7rnbwpq,with_tool,2025-07-16T04:43:22.387178+00:00,0.0,0.0,0.0
B,taskB_bh7rnbwpq,with_tool,2025-07-16T04:44:23.389372+00:00,0.0,0.0,0.0
B,taskB_bh7rnbwpq,with_tool,2025-07-16T04:45:24.399750+00:00,0.0,0.0,0.0
B,taskB_bh7rnbwpq,with_tool,2025-07-16T04:46:25.397329+00:00,0.0,0.0,0.0
B,taskB_bh7rnbwpq,with_tool,2025-07-16T04:47:26.391528+00:00,0.0,0.0,0.0
B,taskB_bh7rnbwpq,with_tool,2025-07-16T04:48:27.395811+00:00,0.0,0.0,0.0
B,taskB_bh7rnbwpq,with_tool,2025-07-16T04:49:28.393183+00:00,0.0,0.0,0.0
B,taskB_bh7rnbwpq,with_tool,2025-07-16T04:50:19.430298+00:00,0.0,0.0,0.0
B,taskB_bh7rnbwpq,with_tool,2025-07-16T04:51:19.432495+00:00,1.0,0.18181818181818182,0.3076923076923077
B,taskB_bh7rnbwpq,with_tool,2025-07-16T04:52:20.393446+00:00,0.6666666666666666,0.18181818181818182,0.28571428571428575
B,taskB_bh7rnbwpq,with_tool,2025-07-16T04:53:19.432637+00:00,0.6666666666666666,0.18181818181818182,0.28571428571428575
B,taskB_bh7rnbwpq,with_tool,2025-07-16T04:54:19.430956+00:00,0.6666666666666666,0.18181818181818182,0.28571428571428575
B,taskB_bh7rnbwpq,with_tool,2025-07-16T04:55:19.433105+00:00,0.6666666666666666,0.18181818181818182,0.28571428571428575
B,taskB_bh7rnbwpq,with_tool,2025-07-16T04:56:19.531738+00:00,0.6666666666666666,0.18181818181818182,0.28571428571428575
B,taskB_bh7rnbwpq,with_tool,2025-07-16T04:57:19.428844+00:00,0.6666666666666666,0.18181818181818182,0.28571428571428575
